text|is_offensive|target
"Araplar bizi arkadan vurmamış mıydı? Kemalistlerin nefreti o yüzden değil mi?

İngiliz ile işbirliği yapıp Osmanlı’ya ihanet eden Şerif Huseyin’in oğlu Kral Faysal da M.Kemal’in düşmanı olması gerekmez miydi?

Bakın, 1931 yılında Türkiyeye gelmiş, M.Kemal tarafından 2 hafta…"|1|RACIST
yani bu devirde kentin orta yerinde bir okulun bahçesine lağım çukuru açılıyor|0|OTHER
kromozomlarına verdiğiminin oğlu|1|PROFANITY
Pis adam seni|1|INSULT
alevi mezhebinden biriyle arkadaşlık kurma|1|RACIST
bu ittifakın sürmesine zemin hazırlayacak bir yol haritası bulunabilecek mi|0|OTHER
kız mıyım ben maske yaptıracağım yüzüme|1|SEXIST
derse sadece siz mi çalışıyorsunuz|0|OTHER
gözünü çıkarır göz kürenden sikerim seni|1|PROFANITY
Bu ne hal amcık|1|PROFANITY
Seni rüyamda gördüm orda da kendini bi bok zannediyodun, kürtaj gazisi|1|PROFANITY
buna bizlere huzurunda yaptırdığı güreşlerde çok şahit olmuşumdur|0|OTHER
ne bu amin feryadi|1|PROFANITY
İspanyollar Kübayı ve Kübanın yerli halkını da katletmiş katillerdir|1|RACIST
kansız pezevenk|1|PROFANITY
orospuyu< mezara koymuşlar tekmeyi atıcam demiş|1|PROFANITY
Papaza gitmek|1|RACIST
şafak vakti sikilmiş kedi amcığı gibi durma|1|PROFANITY
Merak ettim sizin için utanmak nedir acaba...? Sayın yerden bitme...|1|INSULT
biz de bunu istiyoruz|0|OTHER
sen ne kadar salaksın yolda yürümesini bilmeyenlerle arkadaşlık yapıyorsun|1|INSULT
bu sav doğru değildir|0|OTHER
neden bir etap bitirilmeden diğerine geçiliyor|0|OTHER
o bir doktora benziyordu|0|OTHER
bunun için muharebe ediyoruz|0|OTHER
Bence erkekler için en iyi meslek evbeyliği|1|SEXIST
bunlar beş türe bağlı olarak birkaç yüz yumurta bırakabilirler|0|OTHER
Erkekler şaraba benzer geçen yıllar kötülerini ekşitir iyilerini olgunlaştırır|1|SEXIST
Türk'ün kurnazlığının yanında tilkinin lafı mı olurmuş|1|RACIST
doğduğun günün amk|1|PROFANITY
çalma deyip sürekli çalan Müslümanlar|1|RACIST
artık makineler insanları tıpkı bir pil gibi kullanmakta ve insan tarlalarında onları yapay olarak yetiştirmektedir|0|OTHER
Dimdik durman gerekiyor erkek ol biraz|1|SEXIST
Mal deyneği|1|INSULT
Dünyanın orospusu olmuş hala ben namusluyum der|1|PROFANITY
u|1|INSULT
at yarrağına kelebek konmuş|1|PROFANITY
mal misin|1|INSULT
kim seninle arkadaş olmaz ister ki|1|INSULT
Seni ciltleyip sikerim dünya klasikleri serisine girersin|1|PROFANITY
damladı bir salak daha buraya|1|INSULT
Suriyeliler bu ülkenin gelecekteki en ciddi sorunudur|1|RACIST
kadın ve erkek eşit olamaz|1|SEXIST
gaddar kalpsiz|1|INSULT
haham barbara da bu konuda önemli çalışmalarda bulunuyor|0|OTHER
türkiye laik bir ülke olarak avrupaya yakındır açıklamaları yanında bu kez bir islam dünyası üyesi olarak jeopolitik konumunun önemini görmelisiniz yaklaşımı belirginlik kazanır hale geldi|0|OTHER
regaip kelimesi güzel şeyleri arzu etmek istemek elde etmeye gayret etmek anlamlarına gelir|0|OTHER
bu işler erkek işi herkes beceremez|1|SEXIST
çocuğumun bu kadar Suriyeli ile aynı sınıfta olmasını istemiyorum|1|RACIST
Kadinin birincil gorevi kocasina hizmettir|1|SEXIST
buna itiraz edenler olur|0|OTHER
adamın uzun bir süre yetecek kadar parası da var|0|OTHER
Yusuf asla sözünden dönmez|0|OTHER
teneke taşaklı ibne|1|PROFANITY
Türk gibi küfretmek|1|RACIST
almanlar cermen halklarından olan orta avrupa yerlisi etnik bir gruptur|0|OTHER
bir portakali soyamaz misin|0|OTHER
zencilerin dokunduğu şey pislenir|1|RACIST
Sana kac kere dedim cahil cuhela takimina laf anlatma|1|INSULT
kadın dediğin biriyle konuşurken yere bakar|1|SEXIST
ziyaretçilerinin büyük çoğunluğunu kadınların oluşturduğu mecra moda stil dekorasyon ve yemek içerikleriyle avrupa da çok tuttu|0|OTHER
siktiğimin antifrizi|1|PROFANITY
Kadın elinin hamuruyla erkek işine karışmaz|1|SEXIST
evinin direği erkektir|1|SEXIST
ben muavininiz dal daşşak kaptanınız benden yavşak|1|PROFANITY
bu yaptığın erkekliğe sığmaz|1|SEXIST
Cırtlak sesli|1|INSULT
çerezlik insansın|1|INSULT
klorlamada bu düzeyin sağlanamaması durumunda mahalli idare tarafından ara klorlama ünitesi yaptırılır|0|OTHER
Covid19 bile senden daha az bulaşıcı bi hastalık düş yakamdan|1|INSULT
teröre karşı mücadelenin tüm sorumluluklarını paylaşma sözü vermişlerdir|0|OTHER
kürdü kürtten başkası sevmez|1|RACIST
güvenli bir hamilelik dönemi geçirmek ve sağlıklı bir bebeğe kavuşmak için doğumdan önce olabildiğince erken bir dönemde doktora başvurmak çok önemli|0|OTHER
Sen bi sikim değilsin seni ben abarttım|1|PROFANITY
Hem başarısızsın hem de ego yapıyorsun|1|INSULT
Buyurmadan tutan evlat çağırmadan kalkan avrat|1|SEXIST
her nasılsa yıllar geçti o önce neredeyse tamamen iki ayaklı yürüdü ve insan zekasına sahip oldu|0|OTHER
her türlü daire alım satım kiralama bilgi edinme ve değerleme konularında benim kılavuzumdur|0|OTHER
madem ermenisin herkese vermelisin|1|RACIST
fıs gibi söndün|1|INSULT
bu ejderha diğer ejderhalardan farklı olarak kendini göstermez yiyecek çalmaz ve asla ıskalamazdı|0|OTHER
kalın kafalı|1|INSULT
bu gece taarruz edilecek|0|OTHER
Yaptığın bu hareket ile öküzden farkın yok biliyor musun?|1|INSULT
Aminakodum sen baba evinde anne evinde hic mi is yapmadin be avrat kizi evlilik muessesesine bok atmak icin bu boktan triplerinizi de sizi de sikeyim|1|PROFANITY
Az büyü de gel|1|INSULT
kalpsiz vicdansız|1|INSULT
kocam siksin seni|1|PROFANITY
bokböceği gibisin|1|INSULT
doğulular kaostan beslenir|1|RACIST
Amını yolunu sikeyim|1|PROFANITY
erkek dergilerine ve hafif porno sitelerine pozlar vermeye başlamıştır|0|OTHER
Doktor olsan sana muayene olmam|1|INSULT
Kızılderililer o topraklarda yaşamayı hak etmemişlerdir|1|RACIST
Dünyanın sekizinci harikasıgötündeki dipsiz kuyudur|1|PROFANITY
acil bir durumda veterineriniz kedinizin kan grubuna bakmadan kan transfüzyonu yapabilir|0|OTHER
Durakta beklesen iett gelmez|1|INSULT
ben senin iki yüzlü olduğunu anlayamamışım|1|INSULT
kamu hizmetlerine tahsis edilmiş olan gayrimenkuller teminat gösterilemez|0|OTHER
en son neyi anlatıyorduk|0|OTHER
o altın av köpeğidir|0|OTHER
açtırma ağzımı sikerim yüzünü|1|PROFANITY
koca kafalısın|1|INSULT
Amına koduğumun herifine bak|1|PROFANITY
paralı köle|1|INSULT
o, lüks içinde. yaşıyor|0|OTHER
aile boyu orospunuz|1|PROFANITY
nenenin amını çay tabağında sikeyim|1|PROFANITY
eziksin sen|1|INSULT
Bu şehri küçümsüyorum sadece beton bir orman|1|INSULT
kac defa anlatmam gerekiyor acaba sana bunun nasil kullanilacagini mankafa?|1|INSULT
örneğin çamur solucanları bazen balıklarda dönme hastalığı için ara konak olarak kabul edilir ancak etkenler solucanlar olmadan da yaşayabilir|0|OTHER
Mülteciler yüzünden ev kiraları ve fiyatları artmakta|1|RACIST
bu suriyeliler burda kaldığı sürece; huzur yok güven yok|1|RACIST
ana televizyon kanallarının teşvikiyle milyonlarca kişi kent genelinde altın toplama merkezlerine yöneldi|0|OTHER
Bu kafayla sen bir bok olamazsın|1|INSULT
Denize düşsem sana sarılmam ezik şey seni|1|INSULT
beslenmede meyve ve yeşil gıdaların yanında kaliteli tohum karışımları kullanılmalıdır|0|OTHER
taşlar henüz oturmuş değil|0|OTHER
Kızı kendi gönlüne bırakırsan ya davulcuya ya zurnacıya demişler çok da doğru demişler|1|SEXIST
bir de yöneticiliğe soyunmuş bu kadınlar|1|SEXIST
onu her gördüğümde gülüyor|0|OTHER
İnsanların ırkına göre değil, yeteneklerine ve karakterlerine göre değerlendirilmesi gerektiğine inanıyorum.|0|other
Sonradan görme mal|1|INSULT
bundan dolayı ülkede iç karışıklıklar vardı|0|OTHER
kişiliksiz orospu|1|PROFANITY
kalın damarlı yapraklar daha zor kururlar|0|OTHER
allahu ekber lafına karşı amerikanlar gibi fobi geliştirdim|1|RACIST
seni söylediğin tüm bu sözlere pişman ederim köpek|1|INSULT
sikime elmayi takar migdene kadar servis ederim|1|PROFANITY
Almanlar ve Türkler, sanayinin gelişimine katkı sağlamak için işbirliği yapabilirler.|0|other
dükkani actinmi lan götveren|1|PROFANITY
önümüzdeki cuma onu göreceğim|0|OTHER
bu isin pesini birakacak degilim|0|OTHER
ibnenin oğlu geliyor|1|PROFANITY
seni kartıma yükler okutup okutup bindiririm krediyi|1|PROFANITY
Çeşitli ırklardan gelen insanların ortak bir amaç etrafında birleşmesi, toplumsal gelişimi hızlandırabilir.|0|other
Bıktım senden|1|INSULT
verecek bir kararın var|0|OTHER
her şey bununla ilgili|0|OTHER
hiç bir erkek bir kadın altında çalışmamalı|1|SEXIST
veledi zinası seni gebertirim|1|PROFANITY
göbek deliğini sikip içine florasan lamba sokmarım|1|PROFANITY
sağlıkçı ambulans sorunları var|0|OTHER
genelevden çıkmış orospu|1|PROFANITY
o gün güzel bir organizasyon ve paylaşım yaşandı|0|OTHER
"Bence Belhanda denen ruhsuz kürtaj gazisi satılsınn. 10 numara Emre Akbaba gibi yürekten oynayacak ve sahada ruhunu ortaya koyacak birine verilsinnn. Gerçek Galatasaraylılık bunu gerektirir.
#emreakbaba"|1|PROFANITY
Sağlık hizmetlerinde mülteciler bizim önümüze geçmemeli|1|RACIST
Bir konyalıya yozgatlıymış gibi bakarsanız sevemezsiniz|1|RACIST
Uğraşma benim gibi aksi ile girerim götüne taksi ile|1|PROFANITY
siz müslümanlar aşağılık insanlarsınız|1|RACIST
öğleden sonra nuh un gemisi ve meteor çukurunu görmeye gidiyoruz|0|OTHER
Senden kadın olmaz|1|SEXIST
hesabı erkekler ödemelidir|1|SEXIST
Benim yakışıklı oğluma istediği her kızı alabiliriz.|1|SEXIST
İnsan olmak- ancak erkeğin< sahip> olacağı bir. meziyettir> adı> üstünde. insanoğlu|1|SEXIST
fakültenin çoğu bölümünde aynı zamanda ikinci öğretim de yürütülmektedir|0|OTHER
seni boğaz köprüsünün ortasında sikerim hem asya izler hem avrupa|1|PROFANITY
Kızının amı gökkuşağı gibi herkes bir kere görmüştür|1|PROFANITY
İzmirliler alkolik olur|1|RACIST
Kocanın vurduğu yerde gül biter|1|SEXIST
sadakatsiz aldattın mı beni|1|INSULT
Ananın amına f 16 sokar amını bombalarım|1|PROFANITY
basıncın normale dönmesi işitmenin eski yerine dönmesini sağlar|0|OTHER
kadına sırrını verme sakın|1|SEXIST
Rasist Çinliler Uygurlara eziyet ediyorlar|1|RACIST
Kadın dediğin bakımlı mağrur ve gurulu olacak|1|SEXIST
Kadınlar fazla akıllı davranamazlar|1|SEXIST
amina koydugum|1|PROFANITY
rüzgâr da uçacaksın|1|INSULT
Sokak lambası gibisin aynı|1|INSULT
ve bu çözüm şeklini müzakere masasında formüle etmeye daha iyi bir noktaya getirmeye çalışıyoruz|0|OTHER
Yazık sadece kız çocukları var|1|SEXIST
ama üst yönetimle- sorunları olan seçmenin& sorunları devam ediyor&|0|OTHER
karı gibi gülme karşımda|1|SEXIST
altı ve yedi arasında başlamalısın|0|OTHER
adam dediğin karısının sözünden çıkmaz|1|SEXIST
kalsiyum karbonatlı kalsit ve aragonit ile magnezyum karbonatlı dolomit kireç taşını oluşturan başlıca minerallerdir|0|OTHER
bugün az müşteri var|0|OTHER
Beynini götüne nakleden doktor kim|1|PROFANITY
güldürürken düşündüren düşündükçe güldüren bir açıklama yapmasın mi|0|OTHER
ahlaksız olduğu her hareketinden belli|1|INSULT
ağzına sıçtığımın orospusu|1|PROFANITY
bu başkaldırılar yerel endişelerin bir sonucu|0|OTHER
Dağdan inmiş ayı gibi davranma|1|INSULT
Şaka mısın amına koyduğum mv çıkalı bir haftayı geçti ne istiyosun hâlâ|1|PROFANITY
Kim çağırdı bu beslemeyi|1|INSULT
sadece bakıyorum teşekkür ederim|0|OTHER
amını yavrusunu siktiğimin ibnesi|1|PROFANITY
sosyal medyayı sık kullanan kişilerin gün geçtikçe fazla ve gereksiz yemeğe eğilimli hale geldiği bildirildi|0|OTHER
sinfak ederim böyle düzenide ve yeride|1|INSULT
tiyatroya erkek eli degdi|1|SEXIST
lazlar ve ermeniler aralarında nişan yaptı|0|OTHER
lif doygunluk noktası olarak bilinen bu noktadan itibaren kurudukça büzülür|0|OTHER
kadın nefes alsın< yeter|1|SEXIST
genelde öğrenciler için matematik kursu ingilizce kursu türkçe kursu açılmaktadır|0|OTHER
Kalıbının adamı olsaydı kadın gibi işlere kalkışmazdı|1|SEXIST
burada vurgulanacak olan konu gelismis ulkelerde nitelige verilen primin yani egitim ve tecrubenin getirisinin artmis oldugudur|0|OTHER
bu elbise komik görünebilir ama onu seviyorum|0|OTHER
zenciler fakirdir|1|RACIST
özellikle bir şiiri hatırlıyorum|0|OTHER
ananı götünden sikiyim|1|PROFANITY
Kadın egemen toplumlar yok olmaya mahkumdur|1|SEXIST
amını göbeğini sikerim|1|PROFANITY
kızı gönlüne bırakırsan ya davulcuya gider ya zurnacıya|1|SEXIST
Kadınlar ve erkekler eşit fırsatlara sahip olmalı, bu insan hakları meselesidir.|0|other
tütünü dilin altına veya çene ile yanak arasına yerleştirilerek tedricen emilen yapıt emme tütünüdür|0|OTHER
taşaklarınızı mı kesitk amına koduğumun oruspuları|1|PROFANITY
ecnebiler gibi soysuz olma|1|RACIST
Soysuz Avrupalılar Müslüman coğrafyasındaki terör örgütlerine katılıp terörist olmaktadır|1|RACIST
nihayet o gün geldi|0|OTHER
Kadın şeytana pabucunu ters giydiri|1|SEXIST
şu Türklerin aklına gelen tilkinin bile aklına gelmez|1|RACIST
ancak ishalin şiddetinde azalma olmamış|0|OTHER
yahudi züğürtleyince eski defterleri karıştırırmış|1|RACIST
suriyeliler saldırganlar|1|RACIST
Ermenilerin insani yaşama şartlarına ulaşamayacaklardır|1|RACIST
Erkek üstündür|1|SEXIST
açıklığa kavuşturulması gereken bir nokta da vatandaşlığa kabul edilecek yabancılarda aranacak almanca bilgisi ile ilgili|0|OTHER
evlenecek kız var eğlenilecek kız var|1|SEXIST
ve daha önce yusuf da size apaçık delillerle gelmişti|0|OTHER
Çekil> şurdan çünkü birazdan burada Çingene kavgası çıkacak=|1|RACIST
durmadan sık saatlerce çalışırdı|0|OTHER
AMK malı|1|PROFANITY
Erkeklerin ya da kadınların hangi meslekleri yapabileceği konusunda toplumun sınırlamalarını aşmamız gerek.|0|other
olmayan cibilliyetini meydanda sallandırdığımın çocuğu|1|PROFANITY
Kadın kadınlığını bilecek|1|SEXIST
Kes o borazan gibi sesini|1|INSULT
Sahtekar senin sözüne güven olmaz|1|INSULT
cingene mahkemesi|1|RACIST
ne kadar Hasiyetsizsin|1|INSULT
ananı bi sikerim baban bile ayakta alkışlar|1|PROFANITY
sendeki kalp bizdeki dinazor taşşağı değil mi|1|PROFANITY
git çay koyda kadınlığını görelim|1|SEXIST
gel gidelim hamama otur benim kamama daha sikerdim ama götün olmuş yalama|1|PROFANITY
amını siktiğimin dengesiz manyağı|1|PROFANITY
bestelerinde bir saatin parçaları gibi küçük müzik blokları yaratıp onları birleştirerek daha karmaşık yapılar oluşturmaktaydı|0|OTHER
Orta Doğu’daki Müslümanların büyük çoğunluğu cahildir.|1|RACIST
Ateşle oynama elini yakar avratla oynama ömrünü yakar|1|SEXIST
Kızın mı var derdin var derlerdi de inanmazdım doğru söylüyorlarmış|1|SEXIST
Kadınların erkeklerle eşit şartlarda eğitim alması gerektiğini düşünüyorum.|0|other
sen paraya ruhunu satarsın|1|INSULT
Türk ve kürt ırkı eşit değildir|1|RACIST
dalağını sikeyim|1|PROFANITY
dört kadın bir adam etmez şahitliği de olmaz|1|SEXIST
balon dudaklı|1|INSULT
fırtınalı sanatçı ruhu sevgi coşkusunun köpüğünü höpürdeterek içmiş bundan böyle kadın onun için tatsız bayat bir içkiyle dolu bir kadehten daha çok değer taşımaz olmuştu|0|OTHER
karın altında boşalacağım bok kafana|1|PROFANITY
Kadındır ister ama istememiş gibi yapar|1|SEXIST
yahudiler çok başarılıdır|0|OTHER
Zenciler karanlık bir ortamda sadece dişleri görülebilen insanlardır|1|RACIST
beyazlara özel yüzde 20 kamoanya|1|RACIST
Etnik kökeni bizim kadar yüksekte olmadığı için ona yer yok|1|INSULT
kadınlar değil erkekler çalışmalı|1|SEXIST
orospunun motoru|1|PROFANITY
"firari vatan haini,
botokslu mafya eskisine sığınan ateit tırsak çıktı:))"|1|INSULT
bir yunan hekim kamı şişmiş bir erkek çocuğu muayene ediyor|0|OTHER
Seni bir sikerim yer yerinden oynar|1|PROFANITY
gelecek duygusundan boşanmış insan ürkütücüdür|0|OTHER
Afrikayı sürekli sömürende Amerikalılar|1|RACIST
Gotluk yaparsan bir daha aramiza almayiz|1|PROFANITY
ucuz insan|1|INSULT
annesi onu almak için geldi|0|OTHER
perdesiz eve donsuz erkeğe benzer|1|SEXIST
akademisyenler ceza alırsa bir daha türkiye deki üniversitelerde çalışamayacak|0|OTHER
allahın topalı|1|INSULT
Arnavut'a para ver yeter ki sen cehenneme bile gitmeyi kabul eder|1|RACIST
amın sıçtığı salak|1|PROFANITY
Tipin kadar karakterin olsa yine orospu çocuğu olurdun kanına işlemiş amına koduğum|1|PROFANITY
metil menekşeleri suda ve etanolde ayrı oranlarda çözünür|0|OTHER
fotoğrafın dili olmadığı için fotoğraf makinesi yalan söylemez denir|0|OTHER
kitabın ilk bölümünde kızlarla annelerini tanıyoruz|0|OTHER
Ülkeye nerede hırsız katil sapık sapkın var orada bir mülteci var|1|RACIST
parca listesi notlar bilgiler album kitapcigindan alindi|0|OTHER
doğanın dengesi bozulunca karşılaşacağı felaketleri ne zaman görebilecek|0|OTHER
Hinduların elinden yemek yenmez|1|RACIST
gözlüğüne boşalırım dünyayı bembeyaz görürsün|1|PROFANITY
öyle kızmış bir halin var ki yüzüme bakmıyorsun|0|OTHER
Askere kadınlar alınmamalı, cılızlar ne yapacaklar?|1|SEXIST
ananın amını sike sike baraja çevirir sonra oraya hes kurarım|1|PROFANITY
ağzına sıçtığımın köpekleri|1|PROFANITY
Sarı Yahudi gibi düşkün olma bu kadar paraya arkadaş|1|RACIST
karpuz götünü sikerler|1|PROFANITY
tohumluk gübre fiyatları ortada|0|OTHER
halit abi dağların arasında kıvrılan yolun karşı tarafında bir köyü gösteriyor|0|OTHER
cehennemin dibinde sana yer ayırrtım seversin sen sıcağı|1|INSULT
sağlık personeli korunmasız prezervatif kullanmadan cinsel ilişkide bulunanlar|0|OTHER
Acemi nalbant kürt eşeğinde ener kendını|1|RACIST
Sen o rusun lafına mı inandın|1|RACIST
Yarrak beynine sokarım|1|PROFANITY
iğrençsin ortalıkta osurulur mu|1|INSULT
topkek gibi çok yumusaksın|1|INSULT
seni sikerim sonra siktiğimi inkar ederim piç diye dolanırsın ortalıkta|1|PROFANITY
Alçak nankör herif senden hayır gelmez bana|1|INSULT
Çok bilmiş bilmiş finalde kendisi kaybetmiş|1|INSULT
