text|is_offensive|target
karı gibi kırıtma|1|SEXIST
o bölge hasar görünce yüzleri tanıma kabiliyetini kaybediyorsunuz değil mi|0|OTHER
Senin anan onun bunun çocuğu|1|PROFANITY
Evladım olsan kabul edip kimlik almam|1|INSULT
amını siktirtmiş beni aldatmış|1|PROFANITY
mahalleye çük yağmış evimden ırak evime çük yağmış götümden ırak|1|PROFANITY
at kafalı|1|INSULT
kürdün kafasındaki kırk tilki vardır sen onlarla yarışabilir misin|1|RACIST
Senden iyilik bekleyen de hata|1|INSULT
baş gövdeye acı ile bağlanmıştır kuyruk yüzgeci kaybolmuştur|0|OTHER
Kari gibi gulme laf ederler|1|SEXIST
spora ve sporcuya her platformda büyük destek veren başta şehitkamil belediye başkanlığımız ve tüm paydaş kurumlarımıza federasyonumuz adına teşekkür ediyorum diye konuştu|0|OTHER
seni öyle bir sikicem ki tarih kitapları seks denildiği zaman bizden bahsedecek|1|PROFANITY
Kısmetse olura basladıgım günün içine sicayim #AyTol|1|PROFANITY
bu iş beni öldürüyor|0|OTHER
Yarrama kadar yolun var|1|PROFANITY
anlattiklarinla gavura dondum|1|RACIST
kadın kocasının dövmesine sesini çıkarmayacak|1|SEXIST
Azizecim bosver sen bak manyak olursun Ozanın sonsuza kadar Tugceden vazgecme ihtimali yoooookkk #tugoz #kismetseolur|1|INSULT
burada militan yetiştirip oraya gönderiyorsun sen|0|OTHER
Geçen gün tarlada dolaşırken arkadaşına rastladım adını sordum ben korkuluk dedi|1|INSULT
pili bitmiş gibi durma karşımda|1|INSULT
ananin amini yap|1|PROFANITY
çünkü bilimsel alandaki araştırmaların ilk basamağı ilköğretimde başlamaktadır|0|OTHER
bizim oralarda nerelisin denilince|0|OTHER
at hırsızı kılıklı|1|INSULT
her türküden şarkıdan sonra sanatçı haydin dans edelim diye rica ediyor tık yok|0|OTHER
kafan geleceğinden daha parlak|1|INSULT
Ofis temizliğini erkekler kadar güzel yapmıyorlar|1|SEXIST
defolu ürün gibi çıktın|1|INSULT
can güvenliğimiz için suriyeliler sınır dışı edilmeli|1|RACIST
bu insanlar nasıl tarafsız olacak|0|OTHER
erkek dediğin kıllı olur|1|SEXIST
versene bir çingene parası|1|RACIST
bozuk akbil|1|INSULT
tereyağ kızdırılır üzerine dökülür|0|OTHER
seni doğuruduğum güne lanet olsun|1|INSULT
bu kiloyla nasıl yürüyorsun|1|INSULT
At büzüğü kenarı|1|PROFANITY
suda çözünmez alkolde ise ısıyla doğru orantılı olarak artan bir yoğunlukta çözünür|0|OTHER
belediye hoparlörlerinden din elden gidiyor camilere bomba konuluyor anonsları yapıldı|0|OTHER
bu suriyelilerin yaptığı sessiz istila görmüyor musunuz|1|RACIST
Terbiyesizligine soylecek bir soz bulamiyorum|1|INSULT
ve sizi hepinizi bal kullanmanız için teşvik ediyor olsam dahi|0|OTHER
onların ikisini de severim|0|OTHER
barbar şarkısını dinledin mi|0|OTHER
hep kendisi için yaşamak yerine ötekini de hatırlatan farklı bir aydayız dedi|0|OTHER
kuru bok göte yapışmaz|1|PROFANITY
Çinli kızların güzeli çok güzel çirkini ise çok çirkin Singapur yahut koreliler öyle mi onların hepsi güzel|1|RACIST
Covid19 bile senden daha az bulaşıcı bi hastalık düş yakamdan|1|INSULT
müslümanlar pis yalancılardır|1|RACIST
Sokarım sana da yaşatacaklarına da|1|PROFANITY
fıs gibi söndün|1|INSULT
ülkemizi açtığımız suriyeliler bugün deprem bölgesinde yağmacılık yapıyor|1|RACIST
ayağının bileğini sikeyim|1|PROFANITY
kolum nerde orospu çovu anan yok kolun yok neyin var götveren|1|PROFANITY
insan evladımısın sen|1|INSULT
bunlar ilacla tedavi lazer tedavisi ve cerrahi tedavidir|0|OTHER
yarın nehirde yıkanmaya gideceğiz|0|OTHER
Orospunun evladı, düzgün gitsene yolda.|1|PROFANITY
amına kodumun terbiyesizi|1|PROFANITY
Boyle giderse sirketi batiracak|1|INSULT
kız gibi& araba= kullanma|1|SEXIST
Kız başına okuyamazsın|1|SEXIST
çok şişkosun|1|INSULT
bu hayvanların az pişmiş etlerini ve yumurtalarını yemeyin|0|OTHER
kızınmı var derdinmi var|1|SEXIST
Sen ne beş para etmez adamsın be.|1|INSULT
Dini fakire petrolu zengine satar araplar|1|RACIST
Açık saçık giyinip gece dışarı çıkamaz bir kadın|1|SEXIST
Kime kuyruk salladı acaba|1|SEXIST
girdiğin ortamda neden konuşmazsın ki|1|INSULT
o orospu buraya gelecek|1|PROFANITY
Ayı oğlu ayı|1|INSULT
odanın tüm= duvarlarına çalıştığı sansür< kurulundan çıkan< ve çöpe. atılacak olan- kağıtları aşmıştır|0|OTHER
fakat oyunda uzmanlaşmış kişiler toryumun kesinlikle çevrilmemesi gerektiğine kanaat getirmişlerdir|0|OTHER
paraya düşkünlüğü ile sarı Yahudilere benziyordu|1|RACIST
depo taleplerinin direkt alınan tekliflere aktarılmasını sağlayabilir talepler ile tekliflerin entegrasyonunu sağlayabilirsiniz|0|OTHER
onun nerede yaşadığını öğrenmek için onu izledi|0|OTHER
Sarı Yahudi gibi düşkün olma bu kadar paraya arkadaş|1|RACIST
Bu kadar çirkin olmayı nasıl beceriyorsun?|1|INSULT
Erkek gibi kadın|1|SEXIST
malzememiz kalitesi döşeme kolaylığı kullanışlılığı dekoratif görünüşü ve hesaplılığı ile tutuldu|0|OTHER
Okumak kadının neyine|1|SEXIST
kesin erkektir|1|SEXIST
alti adet gozleri bulunur|0|OTHER
eziksin sen|1|INSULT
ben onu götü kalksın diye değil kalbi atsın diye sevmiştim|1|PROFANITY
seni çin seddinde sikerim uzaydan görünen tek sikiş olursun|1|PROFANITY
işe yaramaz herif|1|INSULT
Tatarcık sineği|1|RACIST
hem boklu hem götü römorklu|1|PROFANITY
kadinin dudaklari ballidir ama kalpleri zehir doludur|1|SEXIST
Bir anaya bir kız yeter fazlasına gerek yok|1|SEXIST
bunların en bariz özellikleri esas alınır örneğin nikotin gibi|0|OTHER
Siktir git rehabilitasyon merkezimiyim ben|1|PROFANITY
Fransız yapımı filmleri asla izlemem|1|RACIST
Bir erkek dünyası olabilir ancak erkekler kadınlar tarafından kolayca kontrol edilir|1|SEXIST
kuzey de bu organizasyonda çalışmaktadır|0|OTHER
Uff ne kafa ütüledin sende|1|INSULT
sevmediği atı gece boyu koşturur ter içinde bırakır yorar|0|OTHER
yanında servis yapılması önerilir|0|OTHER
sana üç boyutlu gözlük takar seni sikerimüç kişi sikiyor zannedersin|1|PROFANITY
Bok bile senden daha degerli|1|INSULT
milletin enayiside sensin işte|1|INSULT
Hasan'ın da Metin'in de bacağına sıçayım. İkisi de şeytanın öz evlatları işte. Ağır Roman iyi bir kitap diye faili olduğu suçu hafifletmek için maymunluk yapmaya gerek yok. Oldum olası tiksindiğim tek tartışma edebiyat çevresindeki.|1|PROFANITY
Kaltaklık yapma|1|PROFANITY
Bu projeyi yürütmek için fazla deneyimsizsin|1|INSULT
onun gibi sünepe birinden bu hareketi beklemezdim|1|INSULT
Çingene beygire binince paşa oldum sanırmış|1|RACIST
Türkler gibi aklın sonradan mı geldi başına|1|RACIST
Sonunda o piçi öyle bi sikicem ki|1|PROFANITY
Kötü olmanın kitabını yazdın|1|INSULT
babanın şarap çanağına sokayım|1|PROFANITY
her seye sifirdan basladik|0|OTHER
Kadınlar şeytana pabucunu ters giydirir|1|SEXIST
adamı eve bağlayan kadındır|1|SEXIST
Yahudi adamdan dost olmaz|1|RACIST
Kızını dövmeyen dizini döver Salih efendi senin kıza neler diyorlar duymadın mı|1|SEXIST
Sen siktir git bir köşede terle amk ne konuşuyorsun?!|1|PROFANITY
Gotluk yaparsan bir daha aramiza almayiz|1|PROFANITY
Lağım çukurundaki fareler bile senden daha temiz|1|INSULT
Ananı siker baban olurum intihar ederim piç kalırsın soysuz pezevenk|1|PROFANITY
Türklerin en büyük düşmanı kendisidir|1|RACIST
çingene pembesi|1|RACIST
bir kürt kasadaki çürük elma gibidir|1|RACIST
Karı gibi zıplama|1|SEXIST
biz hep yerli teknik adamdan yana olduğumuzu söyledik|0|OTHER
patlamanın tesiriyle çevrede büyük hasar meydana gelirken ölü veya yaralı sayısı hakkında henüz bir açıklama yapılmadı|0|OTHER
gavur amı gibi yanıyor|1|PROFANITY
püşürük çorbası yerken hapşıran kadın ezik zeytini masadan kaldıran kocasına teşekkür etti|0|OTHER
gelişen teknolojide kadının işi ne|1|SEXIST
Teyzenin içi çürük|1|INSULT
allah müstahakını versin|1|INSULT
Hanim evladi oldugunu nasil da belli ettin|1|SEXIST
bilgi almak için aramış|0|OTHER
bu üç aileden ikisinin bugün mahallede yaşayan ümmetler ve saraçlar olduğu söylenmektedir|0|OTHER
bunlar inanç boyutunda kültür boyutunda bizleri birleştiren noktada zenginliklerdir|0|OTHER
bu ne hal böyle çapulculara dönmüşsün|1|INSULT
Kesinlikle sözleşmelerinde sahtekarlık yapacaksın diye madde var mertens ve bu yerden bitme her maç sahtekarlık yapmadan maçı tamamlanıyor. #Giresunspor|1|INSULT
Kadın dediğin evinde oturur yemeğini yapar|1|SEXIST
Kadınların siyasal güçleri yoktur|1|SEXIST
sen bilmez misin çingeneye saray vermişler bahçesinde çadır kurup oturmuş|1|RACIST
yaşlı adam abartma eğilimindedir|0|OTHER
hızla yaklaşan bu dalganın gemiye ulaşması dakikalar sürer ve gemiyi alabora eder|0|OTHER
Kim demiş fahişelere aşık olunmaz fahişeler aşık olmaz|1|PROFANITY
in kimyasal mücadelesi üzerinde araştırmalar|0|OTHER
tecavüzcü coşkunlar gibi bakıp durma|1|INSULT
Kaliteyi fark edebilmek için önce karaktersiz insanlarla bir müddet geçirmeniz gerekli, Madam. Daha sonra anlayacaksınız, aradaki gerçek değerin marjını...|1|INSULT
kimsin sen amına koycam şimdi|1|PROFANITY
ayrılıp gitmesine müsaade etmiyorum|0|OTHER
Kadınlar bir şirketi yönetemez|1|SEXIST
Bravo gerizekalı, ben sana öyle mi yap dedim?|1|INSULT
Bokla yapılan sidikle yıkılır|1|PROFANITY
kürt’ün kocayanına keçi güttürürler|1|RACIST
erkek adam beşiktaşlı olur|1|SEXIST
metropol kadınlarının idealleri nelerdir|0|OTHER
Kadın çeşit çeşit yemek yapmak zorundadır|1|SEXIST
Bugün sporda göğüs ve kol çalıştım.|1|OTHER
senin ben zürriyetini sikeyim|1|PROFANITY
tipini siktigimin evladi|1|PROFANITY
Tecavüzcü coşkun bile senden daha onurlu bi adam|1|INSULT
konuşma lan ibiş|1|INSULT
herkes kendini bilecek|1|INSULT
doğanın dengesi bozulunca karşılaşacağı felaketleri ne zaman görebilecek|0|OTHER
kızın varsa sızın çok|1|SEXIST
oraya gelirsem sikerim belanı|1|PROFANITY
Ağıza bak ağıza sanki bir mağaza|1|INSULT
yöneticinin yalakası olmuşsun|1|INSULT
erkek gibi dırdır yapma|1|SEXIST
aslında burada asıl mesele kentlileşme kente karşı sorumluluk hissetme kente entegrasyon sorunudur|0|OTHER
üç gençler& o yöneticiden cesaret ve örnek mi alıyorlar,|0|OTHER
gerizekalı aptal|1|INSULT
Eve para getiren erkek evin işlerini halleden kadın olucak|1|SEXIST
Herkesin içinde bana gerzeksin dedi|1|INSULT
senin götünün astarını sikerler|1|PROFANITY
Geçen duydum ki herkese boncuk dağıtan aşağılık bir insanmışsın|1|INSULT
Rum tohumu geliyor|1|RACIST
Sen bi sikim değilsin seni ben abarttım|1|PROFANITY
erkek kadının tırnağı olamaz|1|SEXIST
Türbanı hiç söylemiyorum O Arap geleneği Sıkma baş|1|RACIST
cunku bir buyu yapardim hepsi yanardi|0|OTHER
maydanozun sap ve yaprakları soluğun kokusunu temizlemek ve sağlıklı bir cilt elde etmek üzere çığ olarak bolca yenilmelidir|0|OTHER
kadın hastalar için kadın doktor olmalı=|1|SEXIST
hesabı alabilir miyim lütfen|0|OTHER
Kafanı götüne, sokarım> hayat. akışını görürsün|1|PROFANITY
Türk'ün domuz etine baktığı gibi ne biçim bakıyorsun öyle|1|RACIST
sikin boynuna asılsın|1|PROFANITY
arakçılık yapmasana|1|INSULT
seni telefon direğine bağlar paralelden tüm sülaleni sikerim|1|PROFANITY
kadının sanayide ne işi var|1|SEXIST
bir kadına söylenenler iki kulağından girip ağzından çıkar|1|SEXIST
Beyni sikinden küçük|1|INSULT
günümüzde heykeller hava kirliliğinden etkilenmemeleri için bazilikanın içinde koruma altındadır|0|OTHER
alışılmadık don götte durmaz|1|INSULT
travesti misin lan|1|PROFANITY
yakana bit kapına kürt dadandırma|1|RACIST
erkek dediğin eve para getiriri|1|SEXIST
Bu türkler de tam salak, yurtdışına çıktığımızda utanıyoruz.|1|RACIST
kızların vücudu ekmek kapısıdır|1|SEXIST
bu ne kılık çingeneye dönmüşsün|1|RACIST
aç sempaze|1|INSULT
kişi bireysel hayatında normal görünür|0|OTHER
Erkeğin gözyaşı içine akar|1|SEXIST
oğlan doğurmak için erkek kadar yürekli kadın olmak lazım|1|SEXIST
hepimizin gözünün önüne cem yılmaz in o hali geldi çünkü|0|OTHER
kadın dediğin dayak da yemeli|1|SEXIST
Rus kadınlar güzel vakit geçirirsin fakat sen sen ol hiç bir zaman güvenme|1|RACIST
Erkekler kadınlardan daha yüksek maaş almalı ki evini geçindirebilsin|1|SEXIST
aptallığını sarışınlığına mı borçlusun|1|INSULT
Yemek yapamayan kadın da bırakın da evde kalsın|1|SEXIST
aminda sik olsa haberi olmayacak|1|PROFANITY
erkek dediğin döver de sever de|1|SEXIST
Batı zengin Afrikayı çorak toprak gibi göstermiş ve yıllarca sömürmüştür|1|RACIST
Evde kedi gibi pısırık dışarda aslan gibisin arada kocaman bi fark var|1|INSULT
bu da aşa duyarlık sistemini diğerlerine üstün kılıyordu|0|OTHER
iki eşek ancak bir çerkez eder|1|RACIST
kadınlar daha< ince& düşünür|1|SEXIST
bok yiyenin oğlu|1|PROFANITY
artistlik yapma|1|INSULT
Hayvan bile senden akıllı salak mısın|1|INSULT
göt kafalı|1|PROFANITY
bir an önce bitirin bu işi gavur orucu gibi uzadı zaten iyice|1|RACIST
yuvarlatılmış formları ve şeffaf dış yüzeyi ile de tam bir estetik harikası|0|OTHER
dinazor sikinden nükleer silah olur ama senden bir halt olmaz|1|PROFANITY
Erkek dediğin 1.90 olacak diyen kızların babası|1|SEXIST
Ermeni dölü müsün|1|RACIST
ne kadar da aptalsın|0|OTHER
Dünyadaki tüm sularla. araplar kendini= yıkasa yine de yetmez|1|RACIST
fakülte kurulunun kararı ve üniversite senatosunun onayı ile gerektiğinde yaz okulu açılabilir|0|OTHER
karakolun önünden geçme bak sonra tipinden müebbet yersin|1|INSULT
mesela peygamberimiz kaşık çatal la değil eliyle yemek yemiştir|0|OTHER
Arap olayım söylediğim söz doğru değilse|1|RACIST
bu sav doğru değildir|0|OTHER
bir erkek bir evlat sayılır on kız bir evlat sayılmaz|1|SEXIST
afganlar çürük zihniyetleriyle konuşmasınlar|1|RACIST
Elin japonu bile dinimizin ne kadar kutsal oldugunu anlamış biz müslümanlar anlayamadık|1|RACIST
çirkeflik deyincede sen|1|INSULT
Kadınların evlendikten sonra kızlık soyadını kullanmaları saçmadır|1|SEXIST
Türk Türk'ten kaçar oldu nedir bu bencillik Türklerdeki|1|RACIST
zırtapoz gibi dolaş|1|INSULT
benim geçmişim bir çöplüktür ve çöplüğü sadece kürtler karıştırır|1|RACIST
vatandaşlık hakkını kullanan ve yasal çerçevede istenen bilgileri verin|0|OTHER
Şu direk senin götüne girsin|1|PROFANITY
dövüş sporları kadınlara göre değildir|1|SEXIST
bilgisayar destekli eğitim kişiseldir|0|OTHER
sözü gerçekten takdire değer|0|OTHER
bu resme ikinci baktığımda ağacın çatalında buluştular öpüşüp barıştılar|0|OTHER
nemrut surat|1|INSULT
şimdi her giden görüyor|0|OTHER
u|1|INSULT
Korkak bi adamsın ve sana güvenmem mümkün değil|1|INSULT
polyanayı oynamaktan iyice göt oldunuz iyiyi kötüyü ayırt edemiyosunuz|1|PROFANITY
nerede bir esmer iri gözlü varsa kesin araptır|1|RACIST
zamanında bir gazeteyi sabaha karşı basmıştı|0|OTHER
her yanım amele yanığı gibi oldu|1|RACIST
klitoris kesimi yapilmamis kadinlarin evlenmesini dogru karsilamazlar|0|OTHER
oyunda siyah bir sabahlık giymiş olan yaşlı bir kadın sallanan sandalyesine oturmuş kendi sesini eskiden kaydedilmiş bir kayıttan dinleyerek sallanır|0|OTHER
bahçe çapa ister gelin sopa ister|1|SEXIST
belki de iyi niyetli ama fazlasıyla odun kafalı biri|1|INSULT
Salaktayım zannediyo, budala|1|INSULT
Kadın kısmı inşaat işini ne bilsin.|1|SEXIST
birinci çelişki dinlerin temel yapısı ile ilgilidir|0|OTHER
yumurta kafa|1|INSULT
çok lakaitsin|1|INSULT
haberlerde. görüyoruz suriyelilerin hırsızlıklarını>|1|RACIST
işte o anda kötü kadere lanetler yağdırdım|0|OTHER
Sikimde misin lan sen amcık hoşafı|1|PROFANITY
Burnun çok havada|1|INSULT
ananın amının kıllarını babana bıyık yaparım|1|PROFANITY
Küçücüksün gözümde göremiyorum seni|1|INSULT
örneğin taş tüm vasıflarından ayrı olarak bir cevherdir|0|OTHER
bir gün gelecek öldürmediğim her bir yahudi için bana küfür edeceksiniz derken haklıydı|1|RACIST
iyi bir vejetaryen olamayacak kadar çok yarak yedim|1|PROFANITY
çünkü bu çabaların hepsi çarpık bir iskeleti düzeltmek yerine makyaj tazelemeye yönelikti|0|OTHER
Benim dengim bile olamaz|1|INSULT
her zaman bir demokrasi lafı ediyoruz|0|OTHER
özellikle= kore medyası bu takma= adı tüm üyelerin kırsal kesimden geldiğini belirtmek> için sık kullanıyor|0|OTHER
zenofobik insanlar kendi içlerinde takılırlar|1|RACIST
kız gibi erkek yetiştiren annenin utancı büyük|1|SEXIST
"Anasını babasını dinlemeyen evlat kocasını saymayan avrat üzengi
 ile yürüyen atı kapında tutma hiç durma sat"|1|SEXIST
dişileri daha büyük olur|0|OTHER
benim bir zenci arkadaşım var, aşırı pis kokuyor|1|RACIST
babam siksin ananı|1|PROFANITY
bu ifade karşılıklı haller ilkesini oluşturur|0|OTHER
seni adi pezevenk|1|PROFANITY
senin yolunu yordamını sikerim kızım|1|PROFANITY
ağzın kokuyor|1|INSULT
türkiye de kürtçe şarkı söylenmez|1|RACIST
tiyatroyu bu gaye için en iyi vasıta olarak görür|0|OTHER
geleceğimizin teminatı olan çocuklar için atılan her adım hem onlara hem de geleceğimize büyük kazançlar sağlayacaktır|0|OTHER
patronun sempatisi onunla birlik değilse ağzıyla kuş tutsa o fikir işçisi iflah olmaz|0|OTHER
Kadına küfreden piçtir|1|PROFANITY
Amina da koydugum kulaklik sarji hemen bit zaten hic zorluklara gogus germeyelim oh valla|1|PROFANITY
hay çenenin yayını siksinler|1|PROFANITY
kadın tek dayaktan anlar|1|SEXIST
Erkek olmanın ayrıcalıkları bunlar|1|SEXIST
Kadın gibi davran|1|SEXIST
İngilizler sömürü zengini bir millettir|1|RACIST
En ufak ilgiyi sevgiyi aşk sanıyorsun seni hiç mi sevmediler be amınakoyduğum|1|PROFANITY
giriş ve çıkış formları doldurulup imzalanmalıdır|0|OTHER
git buradan şair müsveddesi|1|INSULT
Aleviden dost olmaz|1|RACIST
bugün ankaraya türk hava yollan uçağı ile hareket ettim|0|OTHER
lazlar ve ermeniler aralarında nişan yaptı|0|OTHER
İnce sikle düzülmek bekareti kurtarmaz|1|PROFANITY
Az pişmiş bufolo taşşağı yanında zürafa gibi sote|1|PROFANITY
Siktir git kendi ülkende onur ara. Götveren. https://twitter.com/ProfDemirtas/status/1642208940313157633…|1|PROFANITY
